thinkBack: Stock quote and option quote for SPY on 10/26/13 12:59:59

UNDERLYING
Last,Net Chng,Volume,Open,High,Low
175.95,+.80,"93,625,090",175.51,176.00,175.17

Theo parameters
Theo date,Theo stock price,Theo volatility
11/2/13,+.00,+0.00%

OCT4 13  (0)  100 (Weeklys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.42,.02,-.01,.64,.54,6.70,14.29%,36.61%,63.39%,84.04%,0,7,0,6.705,4.40,9.01,SEP 14,180,11.10,15.80,-.57,.02,-.02,.64,-1.02,13.45,14.70%,63.17%,36.83%,84.48%,0,0,4.05,9.40
.40,.02,-.01,.64,.52,6.01,13.77%,34.74%,65.26%,79.59%,0,0,0,6.005,3.93,8.08,SEP 14,181,11.74,16.16,-.59,.02,-.02,.64,-1.05,13.95,14.48%,64.79%,35.21%,80.59%,0,0,5.05,8.90
.38,.02,-.01,.63,.50,5.80,14.00%,33.37%,66.63%,76.24%,0,0,0,5.80,3.48,8.12,SEP 14,182,12.32,16.98,-.60,.02,-.02,.63,-1.08,14.65,14.56%,66.21%,33.79%,77.14%,0,0,6.05,8.60

SEP5 14  (340)  100 (Quarterlys)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.60,.02,-.01,.64,.69,13.23,16.26%,53.30%,46.70%,83.16%,0,149,6.95,6.28,13.11,13.35,SEP5 14,169,8.73,8.88,-.40,.01,-.02,.65,-.73,8.80,16.47%,46.82%,53.18%,83.38%,0,344,0,8.805
.59,.02,-.01,.65,.68,12.59,16.10%,51.89%,48.11%,85.53%,0,200,5.95,6.635,12.49,12.68,SEP5 14,170,9.10,9.24,-.41,.01,-.02,.65,-.76,9.17,16.31%,48.21%,51.79%,85.71%,50,59,0,9.17
.57,.02,-.01,.65,.68,11.94,15.91%,50.46%,49.54%,87.89%,0,11,4.95,6.985,11.83,12.04,SEP5 14,171,9.46,9.63,-.43,.01,-.02,.66,-.79,9.55,16.14%,49.63%,50.37%,88.06%,11,21,0,9.545
.56,.02,-.01,.66,.67,11.30,15.72%,49.01%,50.99%,90.29%,0,23,3.95,7.35,11.19,11.41,SEP5 14,172,9.85,10.02,-.44,.01,-.02,.66,-.82,9.93,15.97%,51.07%,48.93%,90.44%,50,29,0,9.935
.54,.02,-.01,.66,.66,10.69,15.56%,47.53%,52.47%,92.73%,0,3,2.95,7.745,10.59,10.80,SEP5 14,173,10.27,10.43,-.46,.01,-.02,.66,-.84,10.35,15.81%,52.53%,47.47%,92.84%,103,210,0,10.35
.53,.02,-.01,.66,.65,10.11,15.41%,46.02%,53.98%,95.19%,0,100,1.95,8.165,10.03,10.20,SEP5 14,174,10.70,10.86,-.47,.01,-.02,.67,-.87,10.78,15.66%,54.01%,45.99%,95.26%,0,275,0,10.78
.51,.02,-.01,.66,.63,9.53,15.24%,44.50%,55.50%,97.65%,0,54,.95,8.585,9.45,9.62,SEP5 14,175,11.15,11.31,-.49,.01,-.02,.67,-.90,11.23,15.51%,55.51%,44.49%,97.69%,0,65,0,11.23
.49,.02,-.01,.67,.62,8.97,15.07%,42.96%,57.04%,99.81%,0,31,0,8.975,8.88,9.07,SEP5 14,176,11.60,11.77,-.50,.02,-.02,.67,-.93,11.69,15.36%,57.01%,42.99%,99.81%,11,93,.05,11.635
.47,.02,-.01,.66,.60,8.43,14.91%,41.41%,58.59%,95.96%,0,3,0,8.435,8.35,8.52,SEP5 14,177,12.06,12.25,-.52,.02,-.02,.67,-.96,12.15,15.19%,58.54%,41.46%,96.04%,0,150,1.05,11.105
.46,.02,-.01,.66,.59,7.91,14.75%,39.85%,60.15%,92.10%,0,30,0,7.91,7.83,7.99,SEP5 14,178,12.55,12.74,-.53,.02,-.02,.66,-.99,12.65,15.04%,60.07%,39.93%,92.26%,0,0,2.05,10.595
.44,.02,-.01,.66,.57,7.40,14.59%,38.27%,61.73%,88.25%,0,33,0,7.405,7.33,7.48,SEP5 14,179,13.06,13.26,-.55,.02,-.02,.66,-1.02,13.16,14.90%,61.60%,38.40%,88.50%,0,11,3.05,10.11
.42,.02,-.01,.66,.56,6.92,14.43%,36.69%,63.31%,84.40%,0,21,0,6.92,6.85,6.99,SEP5 14,180,13.60,13.77,-.57,.02,-.02,.65,-1.06,13.69,14.76%,63.14%,36.86%,84.74%,0,13,4.05,9.635
.41,.02,-.01,.65,.54,6.46,14.28%,35.11%,64.89%,80.58%,0,41,0,6.455,6.39,6.52,SEP5 14,181,14.11,14.33,-.58,.02,-.02,.65,-1.09,14.22,14.60%,64.69%,35.31%,80.99%,0,11,5.05,9.17
.39,.02,-.01,.64,.52,6.01,14.13%,33.53%,66.47%,76.76%,0,20,0,6.005,5.94,6.07,SEP5 14,182,14.69,14.91,-.60,.02,-.02,.64,-1.12,14.80,14.48%,66.21%,33.79%,77.32%,0,11,6.05,8.75

DEC 14  (420)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.80,.01,-.01,.49,.76,28.50,19.61%,71.36%,28.64%,51.52%,5,"10,500",25.95,2.55,28.32,28.68,DEC 14,150,5.11,5.26,-.22,.01,-.01,.55,-.50,5.19,19.82%,28.93%,71.07%,52.02%,56,"20,991",0,5.185
.76,.01,-.01,.56,.81,24.44,18.81%,66.79%,33.21%,59.45%,1,"5,878",20.95,3.49,24.28,24.60,DEC 14,155,6.21,6.37,-.26,.01,-.02,.60,-.59,6.29,19.04%,33.49%,66.51%,59.92%,12,"19,233",0,6.29
.70,.01,-.01,.63,.84,20.65,18.10%,61.62%,38.38%,68.28%,25,"17,836",15.95,4.695,20.53,20.76,DEC 14,160,7.55,7.66,-.31,.01,-.02,.66,-.71,7.61,18.28%,38.56%,61.44%,68.60%,27,"13,216",0,7.605
.69,.01,-.01,.64,.84,19.91,17.94%,60.55%,39.45%,70.10%,0,"1,122",14.95,4.955,19.79,20.02,DEC 14,161,7.81,7.95,-.32,.01,-.02,.66,-.73,7.88,18.11%,39.61%,60.39%,70.38%,0,"2,110",0,7.88
.64,.01,-.01,.68,.83,17.06,17.33%,56.03%,43.97%,77.68%,32,"25,542",10.95,6.115,16.96,17.17,DEC 14,165,9.07,9.21,-.36,.01,-.02,.70,-.83,9.14,17.51%,44.10%,55.90%,77.91%,20,"16,243",0,9.14
.58,.01,-.01,.72,.81,13.77,16.56%,49.98%,50.02%,87.66%,8,"16,263",5.95,7.815,13.68,13.85,DEC 14,170,10.86,11.07,-.42,.01,-.02,.73,-.98,10.96,16.78%,50.11%,49.89%,87.82%,4,"6,718",0,10.965
.51,.01,-.01,.74,.75,10.80,15.81%,43.52%,56.48%,98.02%,859,"6,687",.95,9.85,10.71,10.89,DEC 14,175,13.02,13.18,-.49,.01,-.02,.74,-1.13,13.10,16.07%,56.48%,43.52%,98.05%,119,"3,028",0,13.10
.43,.01,-.01,.73,.68,8.21,15.09%,36.81%,63.19%,86.24%,495,"9,769",0,8.21,8.14,8.28,DEC 14,180,15.50,15.75,-.55,.01,-.02,.73,-1.30,15.63,15.45%,63.04%,36.96%,86.56%,66,"1,098",4.05,11.575
.36,.01,-.01,.69,.59,6.01,14.41%,30.07%,69.93%,69.62%,197,"5,235",0,6.005,5.95,6.06,DEC 14,185,18.36,18.64,-.62,.01,-.02,.69,-1.48,18.50,14.84%,69.56%,30.44%,70.47%,13,419,9.05,9.45
.28,.01,-.01,.63,.48,4.21,13.76%,23.56%,76.44%,53.97%,122,"8,900",0,4.21,4.17,4.25,DEC 14,190,21.61,21.90,-.69,.01,-.02,.64,-1.65,21.76,14.29%,75.78%,24.22%,55.46%,1,143,14.05,7.705
.22,.01,-.01,.55,.38,2.85,13.22%,17.70%,82.30%,40.15%,120,"9,461",0,2.85,2.79,2.91,DEC 14,195,25.30,25.60,-.75,.01,-.01,.56,-1.82,25.45,13.92%,81.27%,18.73%,42.48%,1,4,19.05,6.40
.16,.01,-.01,.45,.28,1.85,12.76%,12.71%,87.29%,28.57%,"1,150","15,205",0,1.855,1.80,1.91,DEC 14,200,29.33,29.67,-.81,.01,-.01,.48,-1.97,29.50,13.69%,85.82%,14.18%,31.87%,0,66,24.05,5.45
.11,.01,.00,.36,.20,1.18,12.44%,8.83%,91.17%,19.69%,17,611,0,1.185,1.13,1.24,DEC 14,205,33.68,34.00,-.85,.01,-.01,.40,-2.10,33.84,13.62%,89.36%,10.64%,23.73%,0,0,29.05,4.79
.08,.01,.00,.27,.14,.75,12.25%,6.02%,93.98%,13.31%,0,"11,283",0,.755,.69,.82,DEC 14,210,38.27,38.61,-.87,.01,-.01,.34,-2.21,38.44,13.84%,91.78%,8.22%,18.21%,0,8,34.05,4.39

DEC 14  (420)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.92,.00,.00,.22,.37,46.42,23.32%,84.35%,15.65%,28.53%,0,1,45.95,.47,44.05,48.79,DEC 14,130,0,4.98,-.10,.00,-.01,.34,-.24,2.49,23.63%,16.05%,83.95%,29.24%,0,0,0,2.49
.91,.01,.00,.28,.48,41.73,22.18%,82.00%,18.00%,32.76%,0,2,40.95,.775,39.35,44.10,DEC 14,135,.42,5.00,-.12,.00,-.01,.38,-.27,2.71,21.90%,17.62%,82.38%,32.08%,0,0,0,2.71
.88,.01,-.01,.34,.59,37.15,21.22%,79.02%,20.98%,38.06%,0,1,35.95,1.205,34.78,39.53,DEC 14,140,1.11,5.86,-.15,.01,-.01,.44,-.34,3.49,21.42%,21.26%,78.74%,38.54%,0,11,0,3.485
.85,.01,-.01,.40,.67,32.54,19.90%,76.16%,23.84%,43.13%,0,0,30.95,1.59,30.40,34.68,DEC 14,145,1.88,6.68,-.18,.01,-.01,.49,-.41,4.28,20.66%,24.92%,75.08%,45.00%,0,0,0,4.28
.81,.01,-.01,.48,.75,28.30,19.20%,71.91%,28.09%,50.58%,0,0,25.95,2.355,26.13,30.48,DEC 14,150,2.83,7.58,-.22,.01,-.01,.55,-.50,5.21,19.86%,28.97%,71.03%,52.10%,4,15,0,5.205
.76,.01,-.01,.56,.81,24.38,18.70%,66.93%,33.07%,59.20%,0,1,20.95,3.425,22.10,26.65,DEC 14,155,3.93,8.68,-.26,.01,-.02,.61,-.59,6.30,19.07%,33.52%,66.48%,59.97%,0,25,0,6.305
.71,.01,-.01,.62,.83,20.48,17.83%,61.91%,38.09%,67.80%,0,32,15.95,4.525,18.25,22.70,DEC 14,160,5.24,9.98,-.31,.01,-.02,.66,-.71,7.61,18.29%,38.57%,61.43%,68.61%,0,39,0,7.61
.70,.01,-.01,.64,.84,19.74,17.68%,60.81%,39.19%,69.65%,0,10,14.95,4.785,17.53,21.94,DEC 14,161,5.53,10.28,-.32,.01,-.02,.66,-.73,7.91,18.15%,39.65%,60.35%,70.44%,0,18,0,7.905
.65,.01,-.01,.68,.83,16.93,17.13%,56.19%,43.81%,77.42%,0,23,10.95,5.98,14.68,19.18,DEC 14,165,6.82,11.53,-.36,.01,-.02,.70,-.83,9.18,17.56%,44.14%,55.86%,77.98%,0,10,0,9.175
.58,.01,-.01,.72,.81,13.67,16.42%,50.04%,49.96%,87.56%,0,27,5.95,7.715,11.38,15.95,DEC 14,170,8.68,13.35,-.42,.01,-.02,.73,-.98,11.01,16.85%,50.14%,49.86%,87.87%,3,20,0,11.015
.51,.01,-.01,.74,.75,10.69,15.66%,43.52%,56.48%,98.00%,5,15,.95,9.745,8.40,12.99,DEC 14,175,10.73,15.22,-.49,.01,-.02,.74,-1.13,12.97,15.90%,56.48%,43.52%,98.03%,0,3,0,12.975
.43,.01,-.01,.73,.68,8.11,14.96%,36.75%,63.25%,86.11%,6,30,0,8.11,5.80,10.42,DEC 14,180,13.30,17.95,-.55,.01,-.02,.73,-1.30,15.63,15.45%,63.04%,36.96%,86.56%,0,0,4.05,11.575
.36,.01,-.01,.69,.59,5.95,14.33%,29.99%,70.01%,69.46%,0,50,0,5.95,3.63,8.27,DEC 14,185,16.10,20.80,-.62,.01,-.02,.69,-1.48,18.45,14.77%,69.62%,30.38%,70.33%,0,0,9.05,9.40
.28,.01,-.01,.63,.48,4.20,13.74%,23.54%,76.46%,53.93%,0,87,0,4.20,1.85,6.55,DEC 14,190,19.40,24.12,-.69,.01,-.02,.64,-1.65,21.76,14.30%,75.78%,24.22%,55.48%,0,0,14.05,7.71

JAN 15  (448)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.81,.01,-.01,.50,.80,29.51,19.60%,71.48%,28.52%,51.23%,1,453,26.95,2.565,29.34,29.69,JAN 15,149,5.20,5.38,-.21,.01,-.01,.56,-.52,5.29,19.85%,28.85%,71.15%,51.81%,10,"5,814",0,5.29
.80,.01,-.01,.51,.81,28.68,19.43%,70.65%,29.35%,52.68%,0,"3,178",25.95,2.73,28.51,28.85,JAN 15,150,5.40,5.60,-.22,.01,-.01,.57,-.54,5.50,19.71%,29.71%,70.29%,53.30%,93,"19,098",0,5.50
.75,.01,-.01,.59,.86,24.66,18.68%,66.11%,33.89%,60.52%,21,"3,812",20.95,3.705,24.48,24.83,JAN 15,155,6.55,6.71,-.26,.01,-.02,.63,-.65,6.63,18.94%,34.21%,65.79%,61.06%,10,"4,967",0,6.63
.70,.01,-.01,.65,.89,20.87,17.96%,61.06%,38.94%,69.13%,20,"7,977",15.95,4.92,20.71,21.03,JAN 15,160,7.87,8.06,-.31,.01,-.02,.68,-.77,7.97,18.19%,39.18%,60.82%,69.52%,52,"5,062",0,7.965
.64,.01,-.01,.70,.88,17.32,17.22%,55.56%,44.44%,78.34%,49,"8,677",10.95,6.375,17.17,17.48,JAN 15,165,9.47,9.63,-.36,.01,-.02,.72,-.90,9.55,17.47%,44.62%,55.38%,78.65%,10,"7,910",0,9.55
.58,.01,-.01,.74,.86,14.08,16.52%,49.63%,50.37%,88.08%,62,"9,000",5.95,8.13,13.96,14.20,JAN 15,170,11.31,11.49,-.42,.01,-.02,.75,-1.05,11.40,16.77%,50.47%,49.53%,88.25%,67,"6,096",0,11.40
.51,.01,-.01,.76,.80,11.14,15.81%,43.37%,56.63%,98.09%,71,"5,348",.95,10.19,11.04,11.24,JAN 15,175,13.45,13.64,-.48,.01,-.02,.76,-1.21,13.54,16.08%,56.63%,43.37%,98.12%,4,"1,773",0,13.545
.44,.01,-.01,.75,.73,8.54,15.12%,36.89%,63.11%,86.65%,242,"5,176",0,8.545,8.46,8.63,JAN 15,180,15.92,16.17,-.55,.01,-.02,.75,-1.39,16.05,15.44%,62.98%,37.02%,86.93%,0,386,4.05,11.995
.36,.01,-.01,.72,.63,6.35,14.47%,30.39%,69.61%,70.56%,322,"2,556",0,6.345,6.26,6.43,JAN 15,185,18.73,19.02,-.62,.01,-.02,.72,-1.57,18.88,14.81%,69.33%,30.67%,71.20%,1,676,9.05,9.825
.29,.01,-.01,.66,.53,4.54,13.86%,24.12%,75.88%,55.41%,36,"2,841",0,4.535,4.46,4.61,JAN 15,190,21.97,22.27,-.69,.01,-.02,.66,-1.75,22.12,14.28%,75.38%,24.62%,56.56%,3,805,14.05,8.07
.22,.01,-.01,.58,.42,3.13,13.33%,18.40%,81.60%,41.84%,19,"2,789",0,3.125,3.06,3.19,JAN 15,195,25.59,25.91,-.75,.01,-.01,.59,-1.93,25.75,13.86%,80.83%,19.17%,43.61%,0,225,19.05,6.70
.17,.01,-.01,.49,.32,2.10,12.90%,13.52%,86.48%,30.47%,37,"6,394",0,2.095,2.05,2.14,JAN 15,200,29.56,29.91,-.80,.01,-.01,.51,-2.09,29.73,13.56%,85.44%,14.56%,32.82%,22,446,24.05,5.685
.12,.01,.00,.39,.24,1.36,12.56%,9.58%,90.42%,21.41%,0,"3,088",0,1.365,1.31,1.42,JAN 15,205,33.85,34.20,-.84,.01,-.01,.43,-2.23,34.02,13.43%,89.07%,10.93%,24.44%,0,0,29.05,4.975
.08,.01,.00,.30,.17,.88,12.32%,6.62%,93.38%,14.69%,0,"2,478",0,.88,.82,.94,JAN 15,210,38.37,38.70,-.87,.01,-.01,.35,-2.36,38.53,13.43%,91.81%,8.19%,18.19%,0,49,34.05,4.485

JAN 15  (448)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.73,.01,-.01,.61,.87,23.08,18.33%,64.21%,35.79%,63.78%,0,0,18.95,4.13,20.75,25.41,JAN 15,157,4.80,9.50,-.28,.01,-.02,.65,-.69,7.15,18.66%,36.16%,63.84%,64.40%,0,720,0,7.15
.72,.01,-.01,.62,.88,22.24,18.06%,63.34%,36.66%,65.25%,0,1,17.95,4.29,19.98,24.50,JAN 15,158,5.07,9.78,-.29,.01,-.02,.66,-.72,7.43,18.52%,37.17%,62.83%,66.11%,0,424,0,7.425
.71,.01,-.01,.64,.88,21.43,17.81%,62.41%,37.59%,66.83%,0,44,16.95,4.475,19.28,23.57,JAN 15,159,5.30,9.68,-.30,.01,-.02,.67,-.73,7.49,18.05%,37.85%,62.15%,67.27%,0,87,0,7.49
.70,.01,-.01,.65,.89,20.83,17.89%,61.13%,38.87%,69.01%,0,33,15.95,4.875,18.50,23.15,JAN 15,160,5.64,10.35,-.31,.01,-.02,.68,-.77,8.00,18.23%,39.22%,60.78%,69.60%,0,782,0,7.995
.69,.01,-.01,.66,.89,20.01,17.61%,60.19%,39.81%,70.60%,0,163,14.95,5.06,17.78,22.24,JAN 15,161,5.94,10.63,-.32,.01,-.02,.69,-.79,8.29,18.08%,40.26%,59.74%,71.36%,0,69,0,8.285
.68,.01,-.01,.67,.89,19.30,17.48%,59.09%,40.91%,72.45%,0,425,13.95,5.345,17.05,21.54,JAN 15,162,6.25,10.93,-.33,.01,-.02,.70,-.82,8.59,17.93%,41.33%,58.67%,73.15%,0,318,0,8.59
.67,.01,-.01,.68,.89,18.58,17.33%,57.98%,42.02%,74.31%,0,375,12.95,5.635,16.33,20.84,JAN 15,163,6.50,11.25,-.34,.01,-.02,.71,-.84,8.88,17.74%,42.38%,57.62%,74.91%,0,280,0,8.875
.65,.01,-.01,.70,.89,18.12,17.53%,56.56%,43.44%,76.67%,0,224,11.95,6.175,15.85,20.40,JAN 15,164,6.91,11.58,-.35,.01,-.02,.71,-.87,9.25,17.66%,43.54%,56.46%,76.84%,0,216,0,9.245
.64,.01,-.01,.70,.88,17.21,17.07%,55.68%,44.32%,78.14%,0,75,10.95,6.265,14.95,19.48,JAN 15,165,7.25,11.90,-.36,.01,-.02,.72,-.90,9.57,17.50%,44.65%,55.35%,78.69%,0,670,0,9.575
.58,.01,-.01,.74,.86,14.24,16.73%,49.55%,50.45%,88.23%,0,157,5.95,8.285,12.02,16.45,JAN 15,170,9.08,13.75,-.42,.01,-.02,.75,-1.05,11.41,16.79%,50.48%,49.52%,88.27%,0,970,0,11.415
.51,.01,-.01,.76,.80,11.04,15.68%,43.37%,56.63%,98.07%,0,164,.95,10.09,8.75,13.33,JAN 15,175,11.15,15.75,-.49,.01,-.02,.76,-1.21,13.45,15.95%,56.63%,43.37%,98.10%,0,265,0,13.45
.44,.01,-.01,.75,.72,8.45,15.00%,36.84%,63.16%,86.54%,0,310,0,8.455,6.15,10.76,JAN 15,180,13.75,18.35,-.55,.01,-.02,.75,-1.39,16.05,15.45%,62.98%,37.02%,86.93%,0,177,4.05,12.00
.36,.01,-.01,.72,.63,6.27,14.37%,30.30%,69.70%,70.36%,0,209,0,6.27,3.93,8.61,JAN 15,185,16.63,21.23,-.62,.01,-.02,.72,-1.57,18.93,14.88%,69.27%,30.73%,71.34%,0,206,9.05,9.88
.29,.01,-.01,.66,.53,4.50,13.81%,24.06%,75.94%,55.26%,0,559,0,4.50,2.15,6.85,JAN 15,190,19.79,24.47,-.69,.01,-.02,.66,-1.75,22.13,14.29%,75.36%,24.64%,56.60%,0,0,14.05,8.08

JUN 15  (601)  100
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.81,.01,-.01,.57,.99,33.93,20.10%,70.02%,29.98%,53.08%,42,380,30.95,2.98,33.73,34.13,JUN 15,145,6.53,6.75,-.22,.01,-.01,.65,-.73,6.64,20.74%,30.82%,69.18%,54.48%,1,316,0,6.64
.77,.01,-.01,.65,1.06,29.95,19.50%,66.04%,33.96%,59.84%,0,0,25.95,3.995,29.75,30.14,JUN 15,150,7.70,7.92,-.25,.01,-.01,.71,-.85,7.81,20.06%,34.64%,65.36%,60.97%,200,61,0,7.81
.72,.01,-.01,.72,1.11,26.12,18.86%,61.81%,38.19%,66.94%,0,15,20.95,5.175,25.95,26.30,JUN 15,155,9.03,9.26,-.29,.01,-.01,.76,-.98,9.14,19.39%,38.76%,61.24%,67.87%,0,196,0,9.145
.68,.01,-.01,.78,1.13,22.53,18.26%,57.26%,42.74%,74.48%,0,4,15.95,6.58,22.36,22.70,JUN 15,160,10.70,10.80,-.33,.01,-.01,.80,-1.13,10.75,18.84%,43.25%,56.75%,75.30%,1,"5,083",0,10.75
.62,.01,-.01,.82,1.12,19.17,17.66%,52.44%,47.56%,82.33%,0,160,10.95,8.225,19.02,19.33,JUN 15,165,12.31,12.54,-.38,.01,-.02,.84,-1.29,12.42,18.11%,47.85%,52.15%,82.79%,0,863,0,12.425
.57,.01,-.01,.86,1.09,16.08,17.08%,47.40%,52.60%,90.38%,0,118,5.95,10.13,15.95,16.21,JUN 15,170,14.30,14.54,-.43,.01,-.02,.87,-1.47,14.42,17.52%,52.76%,47.24%,90.63%,1,975,0,14.42
.51,.01,-.01,.87,1.03,13.23,16.49%,42.20%,57.80%,98.47%,0,267,.95,12.285,13.12,13.35,JUN 15,175,16.55,16.77,-.48,.01,-.02,.88,-1.66,16.66,16.93%,57.82%,42.18%,98.51%,1,149,0,16.66
.45,.01,-.01,.87,.96,10.69,15.92%,36.91%,63.09%,88.71%,1,51,0,10.69,10.58,10.80,JUN 15,180,19.04,19.30,-.53,.01,-.02,.87,-1.85,19.17,16.36%,62.96%,37.04%,89.02%,0,51,4.05,15.12
.39,.01,-.01,.85,.87,8.44,15.36%,31.63%,68.37%,75.16%,16,44,0,8.44,8.34,8.54,JUN 15,185,21.85,22.11,-.59,.01,-.02,.85,-2.06,21.98,15.84%,68.07%,31.93%,75.88%,1,17,9.05,12.93
.33,.01,-.01,.80,.76,6.52,14.84%,26.50%,73.50%,62.29%,0,153,0,6.52,6.43,6.61,JUN 15,190,24.97,25.23,-.64,.01,-.01,.80,-2.27,25.10,15.36%,73.01%,26.99%,63.46%,0,2,14.05,11.05
.27,.01,-.01,.74,.65,4.92,14.35%,21.65%,78.35%,50.39%,0,116,0,4.915,4.83,5.00,JUN 15,195,28.36,28.73,-.69,.01,-.01,.75,-2.48,28.55,14.97%,77.62%,22.38%,52.11%,0,32,19.05,9.495
.22,.01,-.01,.66,.54,3.63,13.92%,17.25%,82.75%,39.77%,9,1,0,3.625,3.55,3.70,JUN 15,200,32.09,32.47,-.74,.01,-.01,.68,-2.68,32.28,14.63%,81.78%,18.22%,42.05%,0,4,24.05,8.23
.17,.01,-.01,.57,.44,2.63,13.56%,13.42%,86.58%,30.70%,163,352,0,2.63,2.54,2.72,JUN 15,205,36.12,36.49,-.78,.01,-.01,.60,-2.87,36.30,14.42%,85.34%,14.66%,33.56%,1,0,29.05,7.255
.13,.01,.00,.49,.34,1.88,13.28%,10.24%,89.76%,23.24%,0,310,0,1.885,1.80,1.97,JUN 15,210,40.37,40.77,-.82,.01,-.01,.53,-3.04,40.57,14.31%,88.27%,11.73%,26.66%,0,0,34.05,6.52

JUN 15  (601)  10 (Mini)
Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic,Bid,Ask,Exp,Strike,Bid,Ask,Delta,Gamma,Theta,Vega,Rho,Theo Price,Impl Vol,Prob.ITM,Prob.OTM,Prob.Touch,Volume,Open.Int,Intrinsic,Extrinsic
.81,.01,-.01,.56,.98,33.70,19.70%,70.58%,29.42%,52.15%,0,0,30.95,2.75,31.58,35.82,JUN 15,145,4.28,9.02,-.22,.01,-.01,.65,-.73,6.65,20.75%,30.84%,69.16%,54.51%,0,10,0,6.65
.77,.01,-.01,.65,1.06,29.96,19.52%,66.02%,33.98%,59.87%,0,0,25.95,4.005,27.58,32.33,JUN 15,150,5.45,10.18,-.25,.01,-.01,.71,-.85,7.81,20.07%,34.65%,65.35%,60.98%,0,0,0,7.815
.72,.01,-.01,.72,1.11,26.24,19.03%,61.64%,38.36%,67.23%,0,0,20.95,5.29,23.93,28.55,JUN 15,155,6.78,11.29,-.29,.01,-.01,.76,-.98,9.03,19.25%,38.60%,61.40%,67.62%,0,0,0,9.035
.68,.01,-.01,.77,1.12,22.41,18.10%,57.40%,42.60%,74.25%,0,0,15.95,6.46,20.20,24.62,JUN 15,160,8.30,13.05,-.33,.01,-.01,.80,-1.13,10.68,18.74%,43.17%,56.83%,75.17%,0,0,0,10.675
.62,.01,-.01,.82,1.12,19.20,17.70%,52.42%,47.58%,82.37%,0,0,10.95,8.255,16.83,21.58,JUN 15,165,10.03,14.73,-.38,.01,-.02,.84,-1.29,12.38,18.06%,47.81%,52.19%,82.74%,0,0,0,12.38
.57,.01,-.01,.86,1.09,16.10,17.11%,47.39%,52.61%,90.39%,0,0,5.95,10.15,13.75,18.45,JUN 15,170,12.08,16.70,-.43,.01,-.02,.87,-1.47,14.39,17.49%,52.74%,47.26%,90.61%,0,64,0,14.39
.51,.01,-.01,.87,1.03,13.17,16.41%,42.20%,57.80%,98.46%,0,0,.95,12.22,10.85,15.49,JUN 15,175,14.20,18.95,-.48,.01,-.02,.88,-1.66,16.57,16.84%,57.81%,42.19%,98.50%,0,0,0,16.575
